,ns1:Name,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:LatitudeDegrees2,ns1:LongitudeDegrees3,ns1:Intensity,ns1:Time,ns1:LatitudeDegrees4,ns1:LongitudeDegrees5,ns1:AltitudeMeters,ns2:Speed,lon,lat,dlon,dlat,d_r,a_r
66,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:32Z,-34.197992,-70.639546,652.642,1.558210412,-1.2328926598139902,-0.5968675579706807,-3.490658495586274e-08,-9.773843812066474e-07,6.229632012011022,2.5270000000000437
67,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:29:16Z,-34.198033,-70.639568,652.527,0.047969354,-1.2328930437864258,-0.5968682735556741,-3.8397243562471317e-07,-7.15584993371543e-07,4.987810467606319,2.4120000000000346
68,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:29:22Z,-34.197984,-70.639561,652.438,0.914560793,-1.2328929216133782,-0.5968674183443404,1.221730476785865e-07,8.552113336390832e-07,5.486453500356171,2.322999999999979
69,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:29:26Z,-34.197919,-70.639555,652.216,1.812865796,-1.232892816893623,-0.5968662838803267,1.0471975508963283e-07,1.1344640137300743e-06,7.248704594820325,2.100999999999999
70,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:29:28Z,-34.197868,-70.639576,651.982,2.999154929,-1.232893183412766,-0.5968653937624082,-3.665191430357595e-07,8.901179184839236e-07,5.990803048338893,1.8669999999999618
71,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:29:30Z,-34.197821,-70.639604,651.517,2.919937656,-1.2328936721049566,-0.5968645734576598,-4.886921904923014e-07,8.203047484611758e-07,5.826160284463746,1.4020000000000437
72,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:29:38Z,-34.197866,-70.639624,651.528,0.666392902,-1.2328940211708068,-0.5968653588558231,-3.490658502247612e-07,-7.853981633942908e-07,5.331143214256037,1.413000000000011
73,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:29:42Z,-34.197917,-70.639644,651.589,1.490447241,-1.2328943702366573,-0.5968662489737416,-3.490658504468058e-07,-8.901179184839236e-07,5.961788965284237,1.4740000000000464
74,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:29:45Z,-34.197929,-70.63971,651.017,2.078331235,-1.2328955221539635,-0.5968664584132519,-1.1519173062080057e-06,-2.0943951029028796e-07,6.214913233627669,0.9020000000000437
75,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:29:49Z,-34.197925,-70.639767,650.508,1.321199499,-1.2328965169916373,-0.5968663886000818,-9.94837673795601e-07,6.981317013377009e-08,5.261092076535679,0.3930000000000291
76,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:29:54Z,-34.197931,-70.639827,650.024,1.11615886,-1.2328975641891884,-0.5968664933198369,-1.0471975511183729e-06,-1.0471975508963283e-07,5.558350925518424,-0.09100000000000819
77,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:30:02Z,-34.197954,-70.639879,649.849,0.678373041,-1.2328984717603995,-0.596866894745565,-9.075712110728773e-07,-4.0142572810264454e-07,5.423297786478915,-0.2659999999999627
78,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:30:10Z,-34.197971,-70.639939,649.497,0.730832263,-1.2328995189579506,-0.5968671914515378,-1.0471975511183729e-06,-2.967059727909671e-07,5.8329590221478185,-0.6180000000000518
79,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:30:18Z,-34.197967,-70.639996,649.032,0.659534192,-1.2329005137956242,-0.5968671216383676,-9.948376735735565e-07,6.981317013377009e-08,5.261089473372973,-1.08299999999997
80,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:30:22Z,-34.197972,-70.640075,648.973,1.821877017,-1.2329018926057334,-0.5968672089048302,-1.3788101091982696e-06,-8.726646261170146e-08,7.286821931079197,-1.1420000000000528
81,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:30:24Z,-34.197988,-70.640138,649.051,3.030945089,-1.232902992163162,-0.5968674881575107,-1.0995574286631893e-06,-2.7925268042405804e-07,6.061065296945878,-1.0639999999999645
82,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:30:26Z,-34.198013,-70.640211,649.267,3.63463538,-1.232904266253516,-0.5968679244898236,-1.2740903538865922e-06,-4.36332312947485e-07,7.266518930447395,-0.8479999999999563
83,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:30:28Z,-34.198041,-70.640287,649.482,3.827175177,-1.2329055927037476,-0.5968684131820142,-1.3264502316534532e-06,-4.886921906033237e-07,7.651737014175107,-0.6330000000000382
84,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:30:30Z,-34.198067,-70.640438,649.682,7.093255694,-1.2329082281509183,-0.5968688669676196,-2.6354471707179528e-06,-4.5378560542541635e-07,14.18510152933692,-0.4329999999999927
85,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:30:32Z,-34.198048,-70.640526,649.443,4.183448663,-1.2329097640406599,-0.5968685353550618,-1.5358897416106743e-06,3.3161255785785215e-07,8.364506612047858,-0.6720000000000255
86,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:30:34Z,-34.198028,-70.640622,649.117,4.554884871,-1.2329114395567418,-0.5968681862892113,-1.6755160818782144e-06,3.490658504468058e-07,9.10482865062213,-0.9980000000000473
87,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:30:37Z,-34.198003,-70.640698,648.708,2.510935352,-1.2329127660069734,-0.5968677499568984,-1.3264502316534532e-06,4.36332312947485e-07,7.522178347764873,-1.407000000000039
