,ns1:Name,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:LatitudeDegrees2,ns1:LongitudeDegrees3,ns1:Intensity,ns1:Time,ns1:LatitudeDegrees4,ns1:LongitudeDegrees5,ns1:AltitudeMeters,ns2:Speed,lon,lat,dlon,dlat,d_r,a_r
10,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:43:45Z,-34.195499,-70.666067,606.059,3.408009256476342,-1.2333555385849118,-0.5968240469124284,1.937315469824341e-06,8.726646261170146e-08,10.224027769641221,9.033000000000015
11,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:43:48Z,-34.195489,-70.665957,607.069,3.408953520407131,-1.2333536187227347,-0.5968238723795033,1.919862177013343e-06,1.745329251123806e-07,10.177852275088696,10.043000000000006
12,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:43:51Z,-34.19548,-70.665844,606.004,3.4962322403529633,-1.23335164650068,-0.5968237152998707,1.972222054780204e-06,1.5707963263444924e-07,10.440917532050074,8.978000000000065
13,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:43:54Z,-34.195469,-70.665731,606.024,3.488192098129549,-1.233349674278625,-0.5968235233136528,1.9722220550022485e-06,1.9198621781235659e-07,10.464576294551435,8.998000000000047
14,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:43:57Z,-34.19546,-70.66562,606.007,3.419279273042037,-1.2333477369631554,-0.5968233662340201,1.9373154696022965e-06,1.5707963274547154e-07,10.257837819458485,8.980999999999995
15,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:00Z,-34.195455,-70.665508,607.013,3.454742002551488,-1.2333457821943932,-0.5968232789675576,1.95476876219125e-06,8.726646250067915e-08,10.315870333150874,9.98700000000008
16,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:03Z,-34.195445,-70.665398,606.09,3.4089552616433427,-1.233343862332216,-0.5968231044346324,1.9198621772353874e-06,1.745329252234029e-07,10.17785752380533,9.064000000000078
17,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:06Z,-34.195436,-70.66529,606.029,3.3277589361065743,-1.2333419773766237,-0.5968229473549997,1.8849555922795247e-06,1.5707963263444924e-07,9.983276809209524,9.003000000000043
18,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:10Z,-34.195429,-70.665149,606.057,3.247852729173929,-1.2333395164623784,-0.596822825181952,2.4609142452725052e-06,1.221730477896088e-07,12.991410916586975,9.031000000000063
19,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:14Z,-34.195437,-70.665004,607.048,3.3507384810992167,-1.233336985734963,-0.5968229648082922,2.5307274154062753e-06,-1.3962634026754017e-07,13.365596653132398,10.022000000000048
20,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:18Z,-34.195438,-70.664864,606.068,3.22883789985669,-1.23333454227401,-0.5968229822615848,2.443460952905596e-06,-1.7453292588953673e-08,12.876579784551916,9.04200000000003
21,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:22Z,-34.195443,-70.664719,606.073,3.3368860303241665,-1.2333320115465949,-0.5968230695280473,2.5307274151842307e-06,-8.726646250067915e-08,13.347544121197329,9.047000000000025
22,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:26Z,-34.195442,-70.664576,606.067,3.2881213385705133,-1.2333295157257644,-0.5968230520747548,2.4958208304504126e-06,1.745329247793137e-08,13.152485354024918,9.041000000000054
23,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:29Z,-34.195433,-70.664463,606.081,3.480307765985384,-1.2333275435037097,-0.5968228949951222,1.972222054780204e-06,1.5707963263444924e-07,10.440923298182142,9.055000000000064
24,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:32Z,-34.195425,-70.664346,607.019,3.614551978103029,-1.2333255014684847,-0.5968227553687819,2.042035224913974e-06,1.3962634026754017e-07,10.797447569950092,9.993000000000052
25,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:34Z,-34.195415,-70.664234,607.007,5.180361920138637,-1.2333235466997226,-0.5968225808358567,1.95476876219125e-06,1.745329252234029e-07,10.36072383990158,9.980999999999995
26,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:37Z,-34.195403,-70.664121,606.093,3.508591106355541,-1.2333215744776678,-0.5968223713963465,1.972222054780204e-06,2.0943951017926565e-07,10.478163196328383,9.067000000000007
27,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:41Z,-34.195393,-70.664008,607.01,2.624975028799072,-1.2333196022556132,-0.5968221968634214,1.9722220545581592e-06,1.745329251123806e-07,10.45217213834029,9.984000000000037
28,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:44Z,-34.195388,-70.663897,607.029,3.408013728989964,-1.2333176649401436,-0.5968221095969587,1.9373154696022965e-06,8.726646272272376e-08,10.224041187357264,10.003000000000043
29,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:47Z,-34.195382,-70.663782,607.047,3.532607966955372,-1.2333156578115037,-0.5968220048772036,2.007128639958111e-06,1.0471975508963283e-07,10.597823900984721,10.021000000000072
30,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:50Z,-34.195373,-70.663669,607.018,3.4803102196804905,-1.2333136855894489,-0.5968218477975709,1.972222054780204e-06,1.5707963274547154e-07,10.440930659259529,9.992000000000075
31,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:53Z,-34.195361,-70.663558,608.048,3.448065953930156,-1.233311748273979,-0.5968216383580607,1.937315469824341e-06,2.0943951017926565e-07,10.295748122786236,11.022000000000048
32,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:56Z,-34.195357,-70.663444,607.023,3.513933665791676,-1.233309758598632,-0.5968215685448907,1.989675347147113e-06,6.981317002274778e-08,10.49426358832354,9.997000000000071
33,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:44:59Z,-34.195349,-70.663331,607.087,3.476954326422822,-1.2333077863765771,-0.5968214289185505,1.972222054780204e-06,1.3962634015651787e-07,10.430862979494952,10.061000000000035
34,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:45:02Z,-34.195347,-70.663218,607.042,3.4650806724415006,-1.2333058141545223,-0.5968213940119653,1.972222054780204e-06,3.4906585177907345e-08,10.395242017577976,10.016000000000076
35,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:45:05Z,-34.195345,-70.663105,607.026,3.465080754584239,-1.2333038419324678,-0.5968213591053805,1.9722220545581592e-06,3.490658484484044e-08,10.395242262807871,10.0
36,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:45:08Z,-34.195342,-70.662994,607.007,3.4047891991406627,-1.233301904616998,-0.5968213067455027,1.937315469824341e-06,5.235987776686102e-08,10.214367597658816,9.980999999999995
37,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T15:45:12Z,-34.195339,-70.662848,607.095,3.358022717290199,-1.23329935643629,-0.5968212543856252,2.548180707995229e-06,5.2359877544816413e-08,13.43209086951986,10.069000000000074
